Status,Tag Code,State,Agency,Rearing Code,Location (Facility or Wild Stock),Year Brood,Stock,Ancestry,Species,Stage,Weight,Length,Year Released,Release Site,Date Last Released,Ad Clipped and Tagged,Total Released,Experiment Code,Region Released,Mark Code,Thermal Mark Hatch Code,Thermal Mark RBr,Mark ID,Comment (PSMFC)
TAGGED,40796,AK,ADFG,W,(W) AUKE CR,2004,AUKE CR,,COHO,SMOLT       ,14.5,114,2006,AUKE CR 111-50,6/22/06,4506,4515,,1,AD,,,,
TAGGED,41293,AK,ADFG,W,(W) AUKE CR,2005,AUKE CR,,COHO,SMOLT       ,14.8,116,2007,AUKE CR 111-50,6/25/07,4053,4053,,1,AD,,,,
TAGGED,41143,AK,ADFG,W,(W) AUKE CR,2006,AUKE CR,,COHO,SMOLT       ,14.8,116,2008,AUKE CR 111-50,7/2/08,3815,3815,,1,AD,,,,
TAGGED,41968,AK,ADFG,W,(W) AUKE CR,2009,AUKE CR,,COHO,SMOLT       ,,,2011,AUKE CR 111-50,6/23/11,10312,10333,,1,AD,,,,
TAGGED,42599,AK,ADFG,W,(W) AUKE CR,2011,AUKE CR,,COHO,SMOLT       ,14.17,115,2013,AUKE CR 111-50,6/20/13,8994,9013,,1,AD,,,,
TAGGED,43364,AK,ADFG,W,(W) AUKE CR,2012,AUKE CR,AUKE CR 111-50,COHO,SMOLT       ,,,2014,AUKE CR 111-50,6/14/14,5769,5782,,1,AD,,,,
TAGGED,43297,AK,ADFG,W,(W) AUKE CR,2013,AUKE CR,AUKE CR 111-50,COHO,SMOLT       ,14.1,114,2015,AUKE CR 111-50,6/18/15,6418,6418,,1,AD,,,,
TAGGED,43298,AK,ADFG,W,(W) AUKE CR,2014,AUKE CR,AUKE CR 111-50,COHO,SMOLT       ,15.77,118,2016,AUKE CR 111-50,6/14/16,9263,9269,,1,AD,,,,
TAGGED,42707,AK,ADFG,W,(W) AUKE LK 111-50,1986,AUKE LK 111-50,,COHO,SMOLT       ,12,,1988,AUKE CR 111-50,6/20/88,7628,7683,,1,AD,,,,83-85 BROOD YEARS MARKED
TAGGED,42854,AK,ADFG,W,(W) AUKE LK 111-50,1987,AUKE LK 111-50,,COHO,SMOLT       ,13,,1989,AUKE CR 111-50,6/20/89,6820,6820,,1,AD,,,,84-86 BROOD YEARS MARKED.
TAGGED,42840,AK,ADFG,W,(W) AUKE LK 111-50,1988,AUKE LK 111-50,AUKE LK,COHO,SMOLT       ,,100,1990,AUKE CR 111-50,5/20/90,2494,2494,O,1,AD,,,,85-88 BROOD YEARS MARKED
TAGGED,42841,AK,ADFG,W,(W) AUKE LK 111-50,1988,AUKE LK 111-50,AUKE LK,COHO,SMOLT       ,,,1990,AUKE CR 111-50,5/20/90,2526,2526,,1,AD,,,,85-88 BROOD YEARS MARKED
TAGGED,42847,AK,ADFG,W,(W) AUKE LK 111-50,1989,AUKE LK 111-50,AUKE LK 111-50,COHO,SMOLT       ,,,1991,AUKE CR 111-50,6/28/91,5598,5700,,1,AD,,,,86-88 BROOD YEARS MARKED
TAGGED,40705,AK,ADFG,W,(W) AUKE LK 111-50,1990,AUKE LK 111-50,AUKE LK 111-50,COHO,SMOLT       ,,100,1992,AUKE CR 111-50,6/25/92,6100,6100,,1,AD,,,,87-89 BROOD YEARS MARKED
TAGGED,41144,AK,ADFG,W,(W) AUKE LK 111-50,2007,AUKE LK 111-50,AUKE LK,COHO,SMOLT       ,13.7,114,2009,AUKE CR 111-50,6/26/09,4656,4667,,1,AD,,,,
TAGGED,41212,AK,ADFG,W,(W) AUKE LK 111-50,2008,AUKE LK 111-50,AUKE LK 111-50,COHO,SMOLT       ,,,2010,AUKE CR 111-50,6/25/10,6053,6061,,1,AD,,,,
TAGGED,42092,AK,ADFG,W,(W) AUKE LK 111-50,2010,AUKE LK 111-50,,COHO,SMOLT       ,,,2012,AUKE CR 111-50,6/20/12,6096,6108,,1,AD,,,,
TAGGED,40310,AK,ADFG,W,(W) AUKE LK 111-50,1974,AUKE LK 111-50,,COHO,SMOLT       ,,,1976,AUKE LK 111-50,6/1/76,765,765,,1,AD,,,,
TAGGED,40311,AK,ADFG,W,(W) AUKE LK 111-50,1974,AUKE LK 111-50,,COHO,SMOLT       ,,,1976,AUKE LK 111-50,5/1/76,2227,2227,,1,AD,,,,
TAGGED,41949,AK,ADFG,W,(W) AUKE LK 111-50,1978,AUKE LK 111-50,,COHO,SMOLT       ,,105,1980,AUKE LK 111-50,6/1/80,5491,5491,,1,AD,,,,
TAGGED,41953,AK,ADFG,W,(W) AUKE LK 111-50,1978,AUKE LK 111-50,,COHO,SMOLT       ,,105,1980,AUKE LK 111-50,6/1/80,2804,2804,,1,AD,,,,
TAGGED,41954,AK,ADFG,W,(W) AUKE LK 111-50,1978,AUKE LK 111-50,,COHO,SMOLT       ,,105,1980,AUKE LK 111-50,6/1/80,1526,1526,,1,AD,,,,
TAGGED,42458,AK,ADFG,W,(W) BADGER LK,1985,BADGER LK,,COHO,SMOLT       ,,,1987,BADGER LK 101-55,5/25/87,5303,5340,,1,AD,,,,84-85 BROOD YEARS MARKED
TAGGED,42928,AK,ADFG,W,(W) BADGER LK,1986,BADGER LK,,COHO,SMOLT       ,8.7,,1988,BADGER LK 101-55,5/25/88,3523,3559,,1,AD,,,,
TAGGED,40716,AK,ADFG,W,(W) BARNES LK 108-40,1976,BARNES LK 108-40,,COHO,SMOLT       ,,75,1978,BARNES LK 108-40,6/1/78,6048,6048,,1,AD,,,,
TAGGED,40816,AK,ADFG,W,(W) BARNES LK 108-40,1976,BARNES LK 108-40,,COHO,SMOLT       ,,75,1978,BARNES LK 108-40,6/1/78,5808,5808,,1,AD,,,,
TAGGED,40916,AK,ADFG,W,(W) BARNES LK 108-40,1976,BARNES LK 108-40,,COHO,SMOLT       ,,75,1978,BARNES LK 108-40,7/1/78,2205,2205,,1,AD,,,,
TAGGED,41950,AK,ADFG,W,(W) BARNES LK 108-40,1977,BARNES LK 108-40,,COHO,SMOLT       ,4.53,,1979,BARNES LK 108-40,6/1/79,527,527,,1,AD,,,,
TAGGED,41947,AK,ADFG,W,(W) BARNES LK 108-40,1977,BARNES LK 108-40,,COHO,SMOLT       ,6.04,,1979,BARNES LK 108-40,7/1/79,6245,6245,,1,AD,,,,
TAGGED,41948,AK,ADFG,W,(W) BARNES LK 108-40,1977,BARNES LK 108-40,,COHO,SMOLT       ,6.04,,1979,BARNES LK 108-40,7/1/79,3788,3788,,1,AD,,,,
TAGGED,311626,AK,ADFG,W,(W) BEAR LK,1984,BEAR LK,,COHO,,,,1987,BEAR CR 231-30,7/12/87,3931,3931,,2,AD,,,,84-85 BROOD YEARS MARKED
TAGGED,311751,AK,ADFG,W,(W) BEAR LK,1984,BEAR LK,,COHO,,,,1987,BEAR CR 231-30,6/14/87,10177,10290,,2,AD,,,,84-85 BROOD YEARS MARKED
TAGGED,311752,AK,ADFG,W,(W) BEAR LK,1984,BEAR LK,,COHO,,,,1987,BEAR CR 231-30,6/30/87,9776,9776,,2,AD,,,,84-85 BROOD YEARS MARKED
TAGGED,40215,AK,ADFG,W,(W) BERNERS R 115-20,1974,BERNERS R 115-20,,COHO,SMOLT       ,,,1976,BERNERS R 115-20,7/1/76,10817,10817,,1,AD,,,,
TAGGED,40308,AK,ADFG,W,(W) BERNERS R 115-20,1974,BERNERS R 115-20,,COHO,SMOLT       ,,,1976,BERNERS R 115-20,7/1/76,526,526,,1,AD,,,,
TAGGED,41637,AK,ADFG,W,(W) BERNERS R 115-20,1976,BERNERS R 115-20,,COHO,PRESMOLT    ,,,1977,BERNERS R 115-20,9/1/77,380,380,,1,AD,,,,
TAGGED,41729,AK,ADFG,W,(W) BERNERS R 115-20,1976,BERNERS R 115-20,,COHO,PRESMOLT    ,,,1977,BERNERS R 115-20,9/1/77,10758,10758,,1,AD,,,,
TAGGED,42015,AK,ADFG,W,(W) BERNERS R 115-20,1978,BERNERS R 115-20,,COHO,SMOLT       ,,80,1980,BERNERS R 115-20,6/1/80,10145,10145,,1,AD,,,,
TAGGED,42030,AK,ADFG,W,(W) BERNERS R 115-20,1978,BERNERS R 115-20,,COHO,SMOLT       ,,80,1980,BERNERS R 115-20,6/1/80,784,784,,1,AD,,,,
TAGGED,41921,AK,ADFG,W,(W) BERNERS R 115-20,1979,BERNERS R 115-20,,COHO,SMOLT       ,,80,1981,BERNERS R 115-20,6/26/81,7826,7826,,1,AD,,,,
TAGGED,42208,AK,ADFG,W,(W) BERNERS R 115-20,1981,BERNERS R 115-20,,COHO,SMOLT       ,,,1983,BERNERS R 115-20,6/30/83,1278,1278,,1,AD,,,,
TAGGED,42243,AK,ADFG,W,(W) BERNERS R 115-20,1981,BERNERS R 115-20,,COHO,SMOLT       ,,,1983,BERNERS R 115-20,6/28/83,9070,9070,,1,AD,,,,
TAGGED,42436,AK,ADFG,W,(W) BERNERS R 115-20,1983,BERNERS R 115-20,,COHO,PRESMOLT    ,,71,1984,BERNERS R 115-20,6/28/84,10827,10827,,1,AD,,,,
TAGGED,42434,AK,ADFG,W,(W) BERNERS R 115-20,1983,BERNERS R 115-20,,COHO,PRESMOLT    ,,80,1984,BERNERS R 115-20,6/28/84,4499,4499,,1,AD,,,,
TAGGED,42446,AK,ADFG,W,(W) BERNERS R 115-20,1984,BERNERS R 115-20,,COHO,PRESMOLT    ,,75,1985,BERNERS R 115-20,6/27/85,10110,10110,,1,AD,,,,
TAGGED,42305,AK,ADFG,W,(W) BERNERS R 115-20,1985,BERNERS R 115-20,,COHO,PRESMOLT    ,,75,1986,BERNERS R 115-20,6/26/86,8740,8740,,1,AD,,,,
TAGGED,42656,AK,ADFG,W,(W) BERNERS R 115-20,1986,BERNERS R 115-20,,COHO,PRESMOLT    ,,,1987,BERNERS R 115-20,6/30/87,10349,10349,,1,AD,,,,
TAGGED,42942,AK,ADFG,W,(W) BERNERS R 115-20,1987,BERNERS R 115-20,,COHO,PRESMOLT    ,,78,1988,BERNERS R 115-20,6/30/88,9926,9926,,1,AD,,,,
TAGGED,42923,AK,ADFG,W,(W) BERNERS R 115-20,1987,BERNERS R 115-20,,COHO,SMOLT       ,,,1989,BERNERS R 115-20,5/25/89,1021,1021,,1,AD,,,,
TAGGED,42926,AK,ADFG,W,(W) BERNERS R 115-20,1987,BERNERS R 115-20,,COHO,SMOLT       ,,,1989,BERNERS R 115-20,5/25/89,5660,5660,,1,AD,,,,
TAGGED,42927,AK,ADFG,W,(W) BERNERS R 115-20,1987,BERNERS R 115-20,,COHO,SMOLT       ,,,1989,BERNERS R 115-20,6/8/89,6438,6438,,1,AD,,,,
TAGGED,42661,AK,ADFG,W,(W) BERNERS R 115-20,1988,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,85,1990,BERNERS R 115-20,5/18/90,2781,2781,,1,AD,,,,
TAGGED,43105,AK,ADFG,W,(W) BERNERS R 115-20,1988,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,100,1990,BERNERS R 115-20,6/10/90,1580,1580,,1,AD,,,,
TAGGED,42931,AK,ADFG,W,(W) BERNERS R 115-20,1988,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1990,BERNERS R 115-20,6/2/90,10540,10540,,1,AD,,,,
TAGGED,42662,AK,ADFG,W,(W) BERNERS R 115-20,1988,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,110,1990,BERNERS R 115-20,5/23/90,11478,11478,,1,AD,,,,
TAGGED,43110,AK,ADFG,W,(W) BERNERS R 115-20,1989,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,75,1991,BERNERS R 115-20,6/8/91,3669,3669,,1,AD,,,,
TAGGED,42944,AK,ADFG,W,(W) BERNERS R 115-20,1989,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,110,1991,BERNERS R 115-20,6/12/91,21456,21456,,1,AD,,,,87-89 BROOD YEARS MARKED
TAGGED,43106,AK,ADFG,W,(W) BERNERS R 115-20,1989,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,110,1991,BERNERS R 115-20,6/8/91,1414,1414,,1,AD,,,,87-89 BROOD YEARS MARKED
TAGGED,43725,AK,ADFG,W,(W) BERNERS R 115-20,1990,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1992,BERNERS R 115-20,6/7/92,3077,3077,,1,AD,,,,88-90 BROOD YEARS MARKED
TAGGED,43730,AK,ADFG,W,(W) BERNERS R 115-20,1990,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1992,BERNERS R 115-20,5/25/92,11149,11149,,1,AD,,,,88-90 BROOD YEARS MARKED
TAGGED,43731,AK,ADFG,W,(W) BERNERS R 115-20,1990,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1992,BERNERS R 115-20,5/29/92,11196,11196,,1,AD,,,,88-90 BROOD YEARS MARKED
TAGGED,43732,AK,ADFG,W,(W) BERNERS R 115-20,1990,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1992,BERNERS R 115-20,6/5/92,11180,11180,,1,AD,,,,88-90 BROOD YEARS MARKED
TAGGED,43808,AK,ADFG,W,(W) BERNERS R 115-20,1990,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1992,BERNERS R 115-20,5/23/92,15804,15804,,1,AD,,,,88-90 BROOD YEARS MARKED
TAGGED,43554,AK,ADFG,W,(W) BERNERS R 115-20,1991,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1993,BERNERS R 115-20,6/8/93,6574,6574,,1,AD,,,,89-91 BROOD YEARS MARKED
TAGGED,44023,AK,ADFG,W,(W) BERNERS R 115-20,1991,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1993,BERNERS R 115-20,5/23/93,23662,23662,,1,AD,,,,89-91 BROOD YEARS MARKED
TAGGED,44024,AK,ADFG,W,(W) BERNERS R 115-20,1991,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1993,BERNERS R 115-20,6/2/93,23787,23787,,1,AD,,,,89-91 BROOD YEARS MARKED
TAGGED,43956,AK,ADFG,W,(W) BERNERS R 115-20,1992,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1994,BERNERS R 115-20,5/20/94,11329,11329,,1,AD,,,,90-92 BROOD YEARS MARKED
TAGGED,43957,AK,ADFG,W,(W) BERNERS R 115-20,1992,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1994,BERNERS R 115-20,5/26/94,12020,12020,,1,AD,,,,90-92 BROOD YEARS MARKED
TAGGED,43958,AK,ADFG,W,(W) BERNERS R 115-20,1992,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1994,BERNERS R 115-20,6/1/94,11749,11749,,1,AD,,,,90-92 BROOD YEARS MARKED
TAGGED,43959,AK,ADFG,W,(W) BERNERS R 115-20,1992,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1994,BERNERS R 115-20,6/8/94,7979,7979,,1,AD,,,,90-92 BROOD YEARS MARKED
TAGGED,43555,AK,ADFG,W,(W) BERNERS R 115-20,1993,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1995,BERNERS R 115-20,5/27/95,11315,11315,,1,AD,,,,91-93 BROOD YEARS MARKED
TAGGED,43954,AK,ADFG,W,(W) BERNERS R 115-20,1993,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1995,BERNERS R 115-20,6/10/95,3205,3205,,1,AD,,,,91-93 BROOD YEARS MARKED
TAGGED,43960,AK,ADFG,W,(W) BERNERS R 115-20,1993,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1995,BERNERS R 115-20,6/6/95,11497,11497,,1,AD,,,,91-93 BROOD YEARS MARKED
TAGGED,43734,AK,ADFG,W,(W) BERNERS R 115-20,1994,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1996,BERNERS R 115-20,6/1/96,11803,11803,,1,AD,,,,92-94 BROOD YEARS MARKED
TAGGED,43735,AK,ADFG,W,(W) BERNERS R 115-20,1994,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1996,BERNERS R 115-20,6/11/96,5208,5208,,1,AD,,,,92-94 BROOD YEARS MARKED
TAGGED,44529,AK,ADFG,W,(W) BERNERS R 115-20,1994,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,1996,BERNERS R 115-20,5/27/96,23943,23943,,1,AD,,,,92-94 BROOD YEARS MARKED
TAGGED,401020904,AK,ADFG,W,(W) BERNERS R 115-20,1995,BERNERS R 115-20,BERNERS R 115-20,COHO,EMERGENT FRY,,37,1996,BERNERS R 115-20,6/19/96,5308,5351,,1,AD,,,,
TAGGED,44647,AK,ADFG,W,(W) BERNERS R 115-20,1995,BERNERS R 115-20,,COHO,SMOLT       ,,105,1997,BERNERS R 115-20,6/8/97,11824,11824,,1,AD,,,,93-95 BROOD YEARS MARKED
TAGGED,44648,AK,ADFG,W,(W) BERNERS R 115-20,1995,BERNERS R 115-20,,COHO,SMOLT       ,,105,1997,BERNERS R 115-20,6/13/97,4909,4909,,1,AD,,,,93-95 BROOD YEARS MARKED
TAGGED,401030901,AK,ADFG,W,(W) BERNERS R 115-20,1996,BERNERS R 115-20,,COHO,EMERGENT FRY,,35,1997,BERNERS R 115-20,6/4/97,4833,5040,,1,AD,,,,
TAGGED,44530,AK,ADFG,W,(W) BERNERS R 115-20,1996,BERNERS R 115-20,,COHO,SMOLT       ,,105,1998,BERNERS R 115-20,5/27/98,23999,23999,,1,AD,,,,
TAGGED,44649,AK,ADFG,W,(W) BERNERS R 115-20,1996,BERNERS R 115-20,,COHO,SMOLT       ,,105,1998,BERNERS R 115-20,6/12/98,11180,11180,,1,AD,,,,
TAGGED,401031214,AK,ADFG,W,(W) BERNERS R 115-20,1997,BERNERS R 115-20,,COHO,EMERGENT FRY,,37,1998,BERNERS R 115-20,6/9/98,5345,5482,,1,AD,,,,
TAGGED,44303,AK,ADFG,W,(W) BERNERS R 115-20,1997,BERNERS R 115-20,,COHO,SMOLT       ,,105,1999,BERNERS R 115-20,6/17/99,9453,9453,,1,AD,,,,
TAGGED,44531,AK,ADFG,W,(W) BERNERS R 115-20,1997,BERNERS R 115-20,,COHO,SMOLT       ,,105,1999,BERNERS R 115-20,6/9/99,24713,24713,,1,AD,,,,
TAGGED,401031314,AK,ADFG,W,(W) BERNERS R 115-20,1998,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,1999,BERNERS R 115-20,5/28/99,5261,5341,,1,AD,,,,
TAGGED,44524,AK,ADFG,W,(W) BERNERS R 115-20,1998,BERNERS R 115-20,,COHO,SMOLT       ,,95,2000,BERNERS R 115-20,6/8/00,2655,2655,,1,AD,,,,
TAGGED,44654,AK,ADFG,W,(W) BERNERS R 115-20,1998,BERNERS R 115-20,,COHO,SMOLT       ,,95,2000,BERNERS R 115-20,6/7/00,15659,15659,,1,AD,,,,
TAGGED,44655,AK,ADFG,W,(W) BERNERS R 115-20,1998,BERNERS R 115-20,,COHO,SMOLT       ,,95,2000,BERNERS R 115-20,5/31/00,15704,15704,,1,AD,,,,
TAGGED,44657,AK,ADFG,W,(W) BERNERS R 115-20,1998,BERNERS R 115-20,,COHO,SMOLT       ,,95,2000,BERNERS R 115-20,5/27/00,24074,24244,,1,AD,,,,
TAGGED,401040402,AK,ADFG,W,(W) BERNERS R 115-20,1999,BERNERS R 115-20,,COHO,EMERGENT FRY,,37,2000,BERNERS R 115-20,6/3/00,2778,2815,,1,AD,,,,
TAGGED,401040403,AK,ADFG,W,(W) BERNERS R 115-20,1999,BERNERS R 115-20,,COHO,EMERGENT FRY,,37,2000,BERNERS R 115-20,6/7/00,2578,2588,,1,AD,,,,
TAGGED,44021,AK,ADFG,W,(W) BERNERS R 115-20,1999,BERNERS R 115-20,,COHO,SMOLT       ,,105,2001,BERNERS R 115-20,6/11/01,9126,9126,,1,AD,,,,
TAGGED,44659,AK,ADFG,W,(W) BERNERS R 115-20,1999,BERNERS R 115-20,,COHO,SMOLT       ,,105,2001,BERNERS R 115-20,5/30/01,24489,24489,,1,AD,,,,
TAGGED,401040404,AK,ADFG,W,(W) BERNERS R 115-20,2000,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2001,BERNERS R 115-20,6/2/01,2979,2979,,1,AD,,,,
TAGGED,401040405,AK,ADFG,W,(W) BERNERS R 115-20,2000,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2001,BERNERS R 115-20,6/5/01,2969,2969,,1,AD,,,,
TAGGED,40476,AK,ADFG,W,(W) BERNERS R 115-20,2000,BERNERS R 115-20,,COHO,SMOLT       ,,105,2002,BERNERS R 115-20,6/7/02,23147,23147,,1,AD,,,,
TAGGED,43208,AK,ADFG,W,(W) BERNERS R 115-20,2000,BERNERS R 115-20,,COHO,SMOLT       ,,105,2002,BERNERS R 115-20,6/14/02,6833,6833,,1,AD,,,,
TAGGED,401040901,AK,ADFG,W,(W) BERNERS R 115-20,2001,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2002,BERNERS R 115-20,5/26/02,2939,2939,,1,AD,,,,
TAGGED,401040902,AK,ADFG,W,(W) BERNERS R 115-20,2001,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2002,BERNERS R 115-20,5/22/02,3100,3100,,1,AD,,,,
TAGGED,40471,AK,ADFG,W,(W) BERNERS R 115-20,2001,BERNERS R 115-20,,COHO,SMOLT       ,,105,2003,BERNERS R 115-20,6/7/03,12215,12215,,1,AD,,,,
TAGGED,40486,AK,ADFG,W,(W) BERNERS R 115-20,2001,BERNERS R 115-20,,COHO,SMOLT       ,,105,2003,BERNERS R 115-20,5/29/03,24372,24372,,1,AD,,,,
TAGGED,44935,AK,ADFG,W,(W) BERNERS R 115-20,2001,BERNERS R 115-20,,COHO,SMOLT       ,,105,2003,BERNERS R 115-20,6/11/03,1561,1561,,1,AD,,,,
TAGGED,401040905,AK,ADFG,W,(W) BERNERS R 115-20,2002,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2003,BERNERS R 115-20,5/21/03,2905,2905,,1,AD,,,,
TAGGED,401040906,AK,ADFG,W,(W) BERNERS R 115-20,2002,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2003,BERNERS R 115-20,5/16/03,2134,2134,,1,AD,,,,
TAGGED,40251,AK,ADFG,W,(W) BERNERS R 115-20,2002,BERNERS R 115-20,,COHO,SMOLT       ,,105,2004,BERNERS R 115-20,6/1/04,22959,22959,,1,AD,,,,
TAGGED,40874,AK,ADFG,W,(W) BERNERS R 115-20,2002,BERNERS R 115-20,,COHO,SMOLT       ,,105,2004,BERNERS R 115-20,6/11/04,6862,6862,,1,AD,,,,
TAGGED,401050806,AK,ADFG,W,(W) BERNERS R 115-20,2003,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2004,BERNERS R 115-20,5/17/04,2892,2892,,1,AD,,,,
TAGGED,401050807,AK,ADFG,W,(W) BERNERS R 115-20,2003,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2004,BERNERS R 115-20,5/29/04,2621,2621,,1,AD,,,,
TAGGED,40877,AK,ADFG,W,(W) BERNERS R 115-20,2003,BERNERS R 115-20,,COHO,SMOLT       ,,100,2005,BERNERS R 115-20,5/29/05,24047,24047,,1,AD,,,,
TAGGED,41046,AK,ADFG,W,(W) BERNERS R 115-20,2003,BERNERS R 115-20,,COHO,SMOLT       ,,100,2005,BERNERS R 115-20,6/9/05,9153,9153,,1,AD,,,,
TAGGED,401050901,AK,ADFG,W,(W) BERNERS R 115-20,2004,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2005,BERNERS R 115-20,6/5/05,3317,3481,,1,AD,,,,
TAGGED,401050908,AK,ADFG,W,(W) BERNERS R 115-20,2004,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2005,BERNERS R 115-20,5/21/05,2697,2697,,1,AD,,,,
TAGGED,41207,AK,ADFG,W,(W) BERNERS R 115-20,2004,BERNERS R 115-20,,COHO,SMOLT       ,,100,2006,BERNERS R 115-20,6/12/06,3479,3489,,1,AD,,,,
TAGGED,41216,AK,ADFG,W,(W) BERNERS R 115-20,2004,BERNERS R 115-20,,COHO,SMOLT       ,,100,2006,BERNERS R 115-20,6/5/06,22461,22506,,1,AD,,,,
TAGGED,401050808,AK,ADFG,W,(W) BERNERS R 115-20,2005,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2006,BERNERS R 115-20,5/24/06,2368,2368,,1,AD,,,,
TAGGED,41049,AK,ADFG,W,(W) BERNERS R 115-20,2005,BERNERS R 115-20,,COHO,SMOLT       ,,100,2007,BERNERS R 115-20,6/21/07,18970,18970,,1,AD,,,,
TAGGED,401050909,AK,ADFG,W,(W) BERNERS R 115-20,2006,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2007,BERNERS R 115-20,5/25/07,3554,3565,,1,AD,,,,
TAGGED,41051,AK,ADFG,W,(W) BERNERS R 115-20,2006,BERNERS R 115-20,,COHO,SMOLT       ,,105,2008,BERNERS R 115-20,6/20/08,10945,10945,,1,AD,,,,
TAGGED,401060106,AK,ADFG,W,(W) BERNERS R 115-20,2007,BERNERS R 115-20,,COHO,EMERGENT FRY,,38,2008,BERNERS R 115-20,6/3/08,5009,5009,,1,AD,,,,
TAGGED,41393,AK,ADFG,W,(W) BERNERS R 115-20,2007,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,100,2009,BERNERS R 115-20,6/17/09,1552,1552,,1,AD,,,,
TAGGED,41206,AK,ADFG,W,(W) BERNERS R 115-20,2007,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,105,2009,BERNERS R 115-20,6/17/09,11548,11548,,1,AD,,,,
TAGGED,401060203,AK,ADFG,W,(W) BERNERS R 115-20,2008,BERNERS R 115-20,BERNERS R 115-20,COHO,EMERGENT FRY,,38,2009,BERNERS R 115-20,6/17/09,2793,2906,,1,AD,,,,
TAGGED,41512,AK,ADFG,W,(W) BERNERS R 115-20,2008,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,90,2010,BERNERS R 115-20,6/11/10,9715,9725,,1,AD,,,,
TAGGED,41514,AK,ADFG,W,(W) BERNERS R 115-20,2008,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,90,2010,BERNERS R 115-20,6/11/10,3810,3810,,1,AD,,,,
TAGGED,401060309,AK,ADFG,W,(W) BERNERS R 115-20,2009,BERNERS R 115-20,BERNERS R 115-20,COHO,EMERGENT FRY,,30,2010,BERNERS R 115-20,5/29/10,2584,2584,,1,AD,,,,
TAGGED,41785,AK,ADFG,W,(W) BERNERS R 115-20,2009,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,100,2011,BERNERS R 115-20,6/13/11,2809,2817,,1,AD,,,,
TAGGED,41969,AK,ADFG,W,(W) BERNERS R 115-20,2009,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,100,2011,BERNERS R 115-20,6/13/11,7188,7210,,1,AD,,,,
TAGGED,41970,AK,ADFG,W,(W) BERNERS R 115-20,2009,BERNERS R 115-20,BERNERS R 115-20,COHO,SMOLT       ,,100,2011,BERNERS R 115-20,6/2/11,11493,11505,,1,AD,,,,
TAGGED,401060307,AK,ADFG,W,(W) BERNERS R 115-20,2010,BERNERS R 115-20,BERNERS R 115-20,COHO,EMERGENT FRY,,38,2011,BERNERS R 115-20,5/28/11,2553,2553,,1,AD,,,,
